Date,Close
2020-07-23 00:00:00-04:00,194.05067443847656
2020-07-24 00:00:00-04:00,192.8626708984375
2020-07-27 00:00:00-04:00,195.3057403564453
2020-07-28 00:00:00-04:00,193.55247497558594
2020-07-29 00:00:00-04:00,195.50698852539062
2020-07-30 00:00:00-04:00,195.35365295410156
2020-07-31 00:00:00-04:00,196.4171142578125
2020-08-03 00:00:00-04:00,207.46385192871094
2020-08-04 00:00:00-04:00,204.35011291503906
2020-08-05 00:00:00-04:00,204.01473999023438
2020-08-06 00:00:00-04:00,207.28184509277344
2020-08-07 00:00:00-04:00,203.5740203857422
2020-08-10 00:00:00-04:00,199.5213623046875
2020-08-11 00:00:00-04:00,194.85548400878906
2020-08-12 00:00:00-04:00,200.42196655273438
2020-08-13 00:00:00-04:00,199.95242309570312
2020-08-14 00:00:00-04:00,200.14410400390625
2020-08-17 00:00:00-04:00,201.4662322998047
2020-08-18 00:00:00-04:00,202.62551879882812
2020-08-19 00:00:00-04:00,201.3961944580078
2020-08-20 00:00:00-04:00,206.0830078125
2020-08-21 00:00:00-04:00,204.5847625732422
2020-08-24 00:00:00-04:00,205.2282257080078
2020-08-25 00:00:00-04:00,207.89816284179688
2020-08-26 00:00:00-04:00,212.392822265625
2020-08-27 00:00:00-04:00,217.6078338623047
2020-08-28 00:00:00-04:00,219.84552001953125
2020-08-31 00:00:00-04:00,216.599365234375
2020-09-01 00:00:00-04:00,218.27049255371094
2020-09-02 00:00:00-04:00,222.47702026367188
2020-09-03 00:00:00-04:00,208.6952667236328
2020-09-04 00:00:00-04:00,205.7660675048828
2020-09-08 00:00:00-04:00,194.635009765625
2020-09-09 00:00:00-04:00,202.9232635498047
2020-09-10 00:00:00-04:00,197.23768615722656
2020-09-11 00:00:00-04:00,195.9507293701172
2020-09-14 00:00:00-04:00,197.27609252929688
2020-09-15 00:00:00-04:00,200.51263427734375
2020-09-16 00:00:00-04:00,196.9303436279297
2020-09-17 00:00:00-04:00,194.8750762939453
2020-09-18 00:00:00-04:00,192.45486450195312
2020-09-21 00:00:00-04:00,194.51976013183594
2020-09-22 00:00:00-04:00,199.20651245117188
2020-09-23 00:00:00-04:00,192.6469268798828
2020-09-24 00:00:00-04:00,195.14401245117188
2020-09-25 00:00:00-04:00,199.59068298339844
2020-09-28 00:00:00-04:00,201.1465301513672
2020-09-29 00:00:00-04:00,199.0528564453125
2020-09-30 00:00:00-04:00,202.0012969970703
2020-10-01 00:00:00-04:00,204.0469207763672
2020-10-02 00:00:00-04:00,198.0252227783203
2020-10-05 00:00:00-04:00,202.04934692382812
2020-10-06 00:00:00-04:00,197.75628662109375
2020-10-07 00:00:00-04:00,201.52108764648438
2020-10-08 00:00:00-04:00,202.2413787841797
2020-10-09 00:00:00-04:00,207.26431274414062
2020-10-12 00:00:00-04:00,212.6329345703125
2020-10-13 00:00:00-04:00,214.0350799560547
2020-10-14 00:00:00-04:00,212.11428833007812
2020-10-15 00:00:00-04:00,210.96180725097656
2020-10-16 00:00:00-04:00,210.96180725097656
2020-10-19 00:00:00-04:00,205.7372589111328
2020-10-20 00:00:00-04:00,206.15020751953125
2020-10-21 00:00:00-04:00,206.2942657470703
2020-10-22 00:00:00-04:00,206.38070678710938
2020-10-23 00:00:00-04:00,207.66763305664062
2020-10-26 00:00:00-04:00,201.7611846923828
2020-10-27 00:00:00-04:00,204.80563354492188
2020-10-28 00:00:00-04:00,194.6542205810547
2020-10-29 00:00:00-04:00,196.6134033203125
